id,date,store_nbr,family,sales,onpromotion
988507,10/07/2014,44,PERSONAL CARE,341,0
988539,10/07/2014,45,MEATS,1021.901,0
988540,10/07/2014,45,PERSONAL CARE,414,0
988572,10/07/2014,46,MEATS,763.705,1
988573,10/07/2014,46,PERSONAL CARE,513,0
988605,10/07/2014,47,MEATS,615.408,0
988606,10/07/2014,47,PERSONAL CARE,466,0
988638,10/07/2014,48,MEATS,662.557,0
988639,10/07/2014,48,PERSONAL CARE,455,0
988671,10/07/2014,49,MEATS,346.454,0
988672,10/07/2014,49,PERSONAL CARE,246,0
988704,10/07/2014,5,MEATS,262.885,0
988705,10/07/2014,5,PERSONAL CARE,235,0
988737,10/07/2014,50,MEATS,459.34702,0
988738,10/07/2014,50,PERSONAL CARE,389,0
988770,10/07/2014,51,MEATS,524.347,0
988771,10/07/2014,51,PERSONAL CARE,240,0
988836,10/07/2014,53,MEATS,96.687996,0
988837,10/07/2014,53,PERSONAL CARE,120,0
988869,10/07/2014,54,MEATS,47.294,9
988870,10/07/2014,54,PERSONAL CARE,90,0
988902,10/07/2014,6,MEATS,344.23102,2
988903,10/07/2014,6,PERSONAL CARE,189,0
988935,10/07/2014,7,MEATS,359.808,0
988936,10/07/2014,7,PERSONAL CARE,215,0
988968,10/07/2014,8,MEATS,509.397,0
988969,10/07/2014,8,PERSONAL CARE,210,0
989001,10/07/2014,9,MEATS,377.829,21
989002,10/07/2014,9,PERSONAL CARE,285,0
989034,11/07/2014,1,MEATS,652.657,45
989035,11/07/2014,1,PERSONAL CARE,133,0
989067,11/07/2014,10,MEATS,159.574,0
989068,11/07/2014,10,PERSONAL CARE,115,0
989100,11/07/2014,11,MEATS,476.431,0
989101,11/07/2014,11,PERSONAL CARE,302,0
989133,11/07/2014,12,MEATS,121.708,1
989134,11/07/2014,12,PERSONAL CARE,83,0
989166,11/07/2014,13,MEATS,123.407,0
989167,11/07/2014,13,PERSONAL CARE,115,0
989199,11/07/2014,14,MEATS,212.102,0
989200,11/07/2014,14,PERSONAL CARE,271,0
989232,11/07/2014,15,MEATS,122.645004,0
989233,11/07/2014,15,PERSONAL CARE,171,0
989265,11/07/2014,16,MEATS,67.808,0
989266,11/07/2014,16,PERSONAL CARE,132,0
989298,11/07/2014,17,MEATS,168.999,0
989299,11/07/2014,17,PERSONAL CARE,146,0
989331,11/07/2014,18,MEATS,64.657,0
989332,11/07/2014,18,PERSONAL CARE,67,0
989364,11/07/2014,19,MEATS,119.804,0
989365,11/07/2014,19,PERSONAL CARE,153,0
989397,11/07/2014,2,MEATS,827.368,44
989398,11/07/2014,2,PERSONAL CARE,208,0
989529,11/07/2014,23,MEATS,469.186,34
989530,11/07/2014,23,PERSONAL CARE,87,0
989595,11/07/2014,25,MEATS,261.482,41
989596,11/07/2014,25,PERSONAL CARE,77,0
989628,11/07/2014,26,MEATS,382.928,32
989629,11/07/2014,26,PERSONAL CARE,112,0
989661,11/07/2014,27,MEATS,70.252,29
989662,11/07/2014,27,PERSONAL CARE,32,0
989694,11/07/2014,28,MEATS,110.363,1
989695,11/07/2014,28,PERSONAL CARE,121,0
989760,11/07/2014,3,MEATS,1173.486,51
989761,11/07/2014,3,PERSONAL CARE,397,0
989793,11/07/2014,30,MEATS,18.146,0
989794,11/07/2014,30,PERSONAL CARE,16,0
989826,11/07/2014,31,MEATS,255.909,1
989827,11/07/2014,31,PERSONAL CARE,153,1
989859,11/07/2014,32,MEATS,59.977,0
989860,11/07/2014,32,PERSONAL CARE,64,0
989892,11/07/2014,33,MEATS,98.826004,0
989893,11/07/2014,33,PERSONAL CARE,143,2
989925,11/07/2014,34,MEATS,175.534,0
989926,11/07/2014,34,PERSONAL CARE,153,0
989958,11/07/2014,35,MEATS,107.168,0
989959,11/07/2014,35,PERSONAL CARE,59,0
989991,11/07/2014,36,MEATS,152.603,0
989992,11/07/2014,36,PERSONAL CARE,102,0
990024,11/07/2014,37,MEATS,520.737,38
990025,11/07/2014,37,PERSONAL CARE,194,0
990057,11/07/2014,38,MEATS,248.136,30
990058,11/07/2014,38,PERSONAL CARE,284,0
990090,11/07/2014,39,MEATS,113.484,0
990091,11/07/2014,39,PERSONAL CARE,141,0
990123,11/07/2014,4,MEATS,359.585,43
990124,11/07/2014,4,PERSONAL CARE,159,0
990156,11/07/2014,40,MEATS,118.681,0
990157,11/07/2014,40,PERSONAL CARE,177,0
990189,11/07/2014,41,MEATS,186.218,36
990190,11/07/2014,41,PERSONAL CARE,178,0
990255,11/07/2014,43,MEATS,104.439,0
990256,11/07/2014,43,PERSONAL CARE,190,0
990288,11/07/2014,44,MEATS,1469.631,50
990289,11/07/2014,44,PERSONAL CARE,434,0
990321,11/07/2014,45,MEATS,1928.388,50
990322,11/07/2014,45,PERSONAL CARE,531,1
990354,11/07/2014,46,MEATS,1716.314,44
990355,11/07/2014,46,PERSONAL CARE,525,0
990387,11/07/2014,47,MEATS,1219.534,49
990388,11/07/2014,47,PERSONAL CARE,567,0
990420,11/07/2014,48,MEATS,987.151,43
990421,11/07/2014,48,PERSONAL CARE,455,0
990453,11/07/2014,49,MEATS,981.121,50
990454,11/07/2014,49,PERSONAL CARE,263,0
990486,11/07/2014,5,MEATS,332.086,35
990487,11/07/2014,5,PERSONAL CARE,255,0
990519,11/07/2014,50,MEATS,718.548,47
990520,11/07/2014,50,PERSONAL CARE,307,0
990552,11/07/2014,51,MEATS,1060.8813,0
990553,11/07/2014,51,PERSONAL CARE,267,0
990618,11/07/2014,53,MEATS,245.562,37
990619,11/07/2014,53,PERSONAL CARE,111,0
990651,11/07/2014,54,MEATS,36.32,0
990652,11/07/2014,54,PERSONAL CARE,106,1
990684,11/07/2014,6,MEATS,455.519,46
990685,11/07/2014,6,PERSONAL CARE,198,0
990717,11/07/2014,7,MEATS,726.415,47
990718,11/07/2014,7,PERSONAL CARE,180,0
990750,11/07/2014,8,MEATS,878.18,50
990751,11/07/2014,8,PERSONAL CARE,233,0
990783,11/07/2014,9,MEATS,263.733,0
990784,11/07/2014,9,PERSONAL CARE,245,0
990816,12/07/2014,1,MEATS,292.942,0
990817,12/07/2014,1,PERSONAL CARE,126,0
990849,12/07/2014,10,MEATS,219.617,0
990850,12/07/2014,10,PERSONAL CARE,176,0
990882,12/07/2014,11,MEATS,532.36,2
990883,12/07/2014,11,PERSONAL CARE,351,0
990915,12/07/2014,12,MEATS,139.015,0
990916,12/07/2014,12,PERSONAL CARE,118,0
990948,12/07/2014,13,MEATS,175.69499,0
990949,12/07/2014,13,PERSONAL CARE,148,0
990981,12/07/2014,14,MEATS,584.023,0
990982,12/07/2014,14,PERSONAL CARE,280,0
991014,12/07/2014,15,MEATS,135.78801,0
991015,12/07/2014,15,PERSONAL CARE,177,0
991047,12/07/2014,16,MEATS,86.97,1
991048,12/07/2014,16,PERSONAL CARE,198,0
991080,12/07/2014,17,MEATS,211.447,0
991081,12/07/2014,17,PERSONAL CARE,240,0
991113,12/07/2014,18,MEATS,86.301,1
991114,12/07/2014,18,PERSONAL CARE,199,0
991146,12/07/2014,19,MEATS,139.615,0
991147,12/07/2014,19,PERSONAL CARE,224,0
991179,12/07/2014,2,MEATS,511.963,0
991180,12/07/2014,2,PERSONAL CARE,295,0
991311,12/07/2014,23,MEATS,1212.516,0
991312,12/07/2014,23,PERSONAL CARE,173,0
991377,12/07/2014,25,MEATS,194.579,0
991378,12/07/2014,25,PERSONAL CARE,105,0
991410,12/07/2014,26,MEATS,238.333,2
991411,12/07/2014,26,PERSONAL CARE,163,0
991443,12/07/2014,27,MEATS,338.69598,0
991444,12/07/2014,27,PERSONAL CARE,241,0
991476,12/07/2014,28,MEATS,166.364,0
991477,12/07/2014,28,PERSONAL CARE,234,0
991542,12/07/2014,3,MEATS,898.093,0
991543,12/07/2014,3,PERSONAL CARE,687,0
991575,12/07/2014,30,MEATS,59.137,0
991576,12/07/2014,30,PERSONAL CARE,85,0
991608,12/07/2014,31,MEATS,366.164,0
991609,12/07/2014,31,PERSONAL CARE,272,0
991641,12/07/2014,32,MEATS,54.892,0
991642,12/07/2014,32,PERSONAL CARE,101,0
991674,12/07/2014,33,MEATS,226.013,0
991675,12/07/2014,33,PERSONAL CARE,311,0
991707,12/07/2014,34,MEATS,244.502,0
991708,12/07/2014,34,PERSONAL CARE,300,0
991740,12/07/2014,35,MEATS,182.013,0
991741,12/07/2014,35,PERSONAL CARE,65,0
991773,12/07/2014,36,MEATS,152.714,1
991774,12/07/2014,36,PERSONAL CARE,251,0
991806,12/07/2014,37,MEATS,316.858,1
991807,12/07/2014,37,PERSONAL CARE,306,0
991839,12/07/2014,38,MEATS,245.359,0
991840,12/07/2014,38,PERSONAL CARE,487,0
991872,12/07/2014,39,MEATS,132.103,0
991873,12/07/2014,39,PERSONAL CARE,317,0
991905,12/07/2014,4,MEATS,443.039,0
991906,12/07/2014,4,PERSONAL CARE,235,0
991938,12/07/2014,40,MEATS,140.808,0
991939,12/07/2014,40,PERSONAL CARE,269,0
991971,12/07/2014,41,MEATS,169.992,1
991972,12/07/2014,41,PERSONAL CARE,288,0
992037,12/07/2014,43,MEATS,139.792,0
992038,12/07/2014,43,PERSONAL CARE,268,0
992070,12/07/2014,44,MEATS,1177.498,2
992071,12/07/2014,44,PERSONAL CARE,722,0
992103,12/07/2014,45,MEATS,1552.473,0
992104,12/07/2014,45,PERSONAL CARE,757,0
992136,12/07/2014,46,MEATS,1255.305,1
992137,12/07/2014,46,PERSONAL CARE,1035,0
992169,12/07/2014,47,MEATS,1047.239,0
992170,12/07/2014,47,PERSONAL CARE,871,0
992202,12/07/2014,48,MEATS,1018.565,0
992203,12/07/2014,48,PERSONAL CARE,809,0
992235,12/07/2014,49,MEATS,764.679,0
992236,12/07/2014,49,PERSONAL CARE,442,0
992268,12/07/2014,5,MEATS,400.035,2
992269,12/07/2014,5,PERSONAL CARE,360,0
992301,12/07/2014,50,MEATS,680.934,2
992302,12/07/2014,50,PERSONAL CARE,690,0
992334,12/07/2014,51,MEATS,821.399,0
992335,12/07/2014,51,PERSONAL CARE,393,0
992400,12/07/2014,53,MEATS,226.964,1
992401,12/07/2014,53,PERSONAL CARE,195,0
992433,12/07/2014,54,MEATS,58.637,0
992434,12/07/2014,54,PERSONAL CARE,174,0
992466,12/07/2014,6,MEATS,598.97,0
992467,12/07/2014,6,PERSONAL CARE,378,0
992499,12/07/2014,7,MEATS,509.655,0
992500,12/07/2014,7,PERSONAL CARE,226,0
992532,12/07/2014,8,MEATS,580.92303,0
992533,12/07/2014,8,PERSONAL CARE,428,0
992565,12/07/2014,9,MEATS,324.913,0
992566,12/07/2014,9,PERSONAL CARE,419,0
992598,13/07/2014,1,MEATS,134.051,0
992599,13/07/2014,1,PERSONAL CARE,60,0
992631,13/07/2014,10,MEATS,184.228,0
992632,13/07/2014,10,PERSONAL CARE,168,0
992664,13/07/2014,11,MEATS,601.25397,0
992665,13/07/2014,11,PERSONAL CARE,363,0
992697,13/07/2014,12,MEATS,104.653,0
992698,13/07/2014,12,PERSONAL CARE,113,0
992730,13/07/2014,13,MEATS,85.319,0
992731,13/07/2014,13,PERSONAL CARE,85,0
992763,13/07/2014,14,MEATS,257.823,0
992764,13/07/2014,14,PERSONAL CARE,134,0
992796,13/07/2014,15,MEATS,125.636,0
992797,13/07/2014,15,PERSONAL CARE,169,0
992829,13/07/2014,16,MEATS,129.70601,1
992830,13/07/2014,16,PERSONAL CARE,281,0
992862,13/07/2014,17,MEATS,260.291,1
992863,13/07/2014,17,PERSONAL CARE,233,0
992895,13/07/2014,18,MEATS,115.739,0
992896,13/07/2014,18,PERSONAL CARE,157,0
992928,13/07/2014,19,MEATS,135.435,0
992929,13/07/2014,19,PERSONAL CARE,167,0
992961,13/07/2014,2,MEATS,478.579,0
992962,13/07/2014,2,PERSONAL CARE,300,0
993093,13/07/2014,23,MEATS,678.134,0
993094,13/07/2014,23,PERSONAL CARE,141,0
993159,13/07/2014,25,MEATS,125.483,0
993160,13/07/2014,25,PERSONAL CARE,86,0
993192,13/07/2014,26,MEATS,288.182,0
993193,13/07/2014,26,PERSONAL CARE,160,0
993225,13/07/2014,27,MEATS,426.759,0
993226,13/07/2014,27,PERSONAL CARE,306,0
993258,13/07/2014,28,MEATS,294.895,0
993259,13/07/2014,28,PERSONAL CARE,321,0
993324,13/07/2014,3,MEATS,856.011,0
993325,13/07/2014,3,PERSONAL CARE,585,1
993357,13/07/2014,30,MEATS,58.205997,2
993358,13/07/2014,30,PERSONAL CARE,96,0
993390,13/07/2014,31,MEATS,373.853,0
993391,13/07/2014,31,PERSONAL CARE,305,0
993423,13/07/2014,32,MEATS,42.342,0
993424,13/07/2014,32,PERSONAL CARE,113,0
993456,13/07/2014,33,MEATS,282.33,3
993457,13/07/2014,33,PERSONAL CARE,375,0
993489,13/07/2014,34,MEATS,199.601,0
993490,13/07/2014,34,PERSONAL CARE,223,0
993522,13/07/2014,35,MEATS,134.784,0
993523,13/07/2014,35,PERSONAL CARE,85,1
993555,13/07/2014,36,MEATS,157.977,0
993556,13/07/2014,36,PERSONAL CARE,221,1
993588,13/07/2014,37,MEATS,202.783,0
993589,13/07/2014,37,PERSONAL CARE,246,0
993621,13/07/2014,38,MEATS,216.465,0
993622,13/07/2014,38,PERSONAL CARE,503,0
993654,13/07/2014,39,MEATS,154.705,0
993655,13/07/2014,39,PERSONAL CARE,297,0
993687,13/07/2014,4,MEATS,499.658,0
993688,13/07/2014,4,PERSONAL CARE,298,0
993720,13/07/2014,40,MEATS,105.493,4
993721,13/07/2014,40,PERSONAL CARE,218,0
993753,13/07/2014,41,MEATS,233.399,0
993754,13/07/2014,41,PERSONAL CARE,299,0
993819,13/07/2014,43,MEATS,153.395,0
993820,13/07/2014,43,PERSONAL CARE,278,0
993852,13/07/2014,44,MEATS,929.422,0
993853,13/07/2014,44,PERSONAL CARE,705,0
993885,13/07/2014,45,MEATS,1519.963,0
993886,13/07/2014,45,PERSONAL CARE,785,0
993918,13/07/2014,46,MEATS,1028.749,0
993919,13/07/2014,46,PERSONAL CARE,927,0
993951,13/07/2014,47,MEATS,933.297,3
993952,13/07/2014,47,PERSONAL CARE,999,0
993984,13/07/2014,48,MEATS,1123.114,0
993985,13/07/2014,48,PERSONAL CARE,1028,0
994017,13/07/2014,49,MEATS,652.883,0
994018,13/07/2014,49,PERSONAL CARE,363,0
994050,13/07/2014,5,MEATS,394.296,0
994051,13/07/2014,5,PERSONAL CARE,446,0
994083,13/07/2014,50,MEATS,763.659,2
994084,13/07/2014,50,PERSONAL CARE,623,0
994116,13/07/2014,51,MEATS,795.372,0
994117,13/07/2014,51,PERSONAL CARE,406,0
994182,13/07/2014,53,MEATS,199.724,0
994183,13/07/2014,53,PERSONAL CARE,258,0
994215,13/07/2014,54,MEATS,64.245,0
994216,13/07/2014,54,PERSONAL CARE,217,0
994248,13/07/2014,6,MEATS,612.603,0
994249,13/07/2014,6,PERSONAL CARE,451,1
994281,13/07/2014,7,MEATS,475.668,0
994282,13/07/2014,7,PERSONAL CARE,207,0
994314,13/07/2014,8,MEATS,435.688,1
994315,13/07/2014,8,PERSONAL CARE,313,0
994347,13/07/2014,9,MEATS,411.23,0
994348,13/07/2014,9,PERSONAL CARE,442,0
994380,14/07/2014,1,MEATS,278.297,0
994381,14/07/2014,1,PERSONAL CARE,152,0
994413,14/07/2014,10,MEATS,244.41699,0
994414,14/07/2014,10,PERSONAL CARE,161,1
994446,14/07/2014,11,MEATS,569.55,0
994447,14/07/2014,11,PERSONAL CARE,350,0
994479,14/07/2014,12,MEATS,136.76,0
994480,14/07/2014,12,PERSONAL CARE,122,0
994512,14/07/2014,13,MEATS,193.20801,0
994513,14/07/2014,13,PERSONAL CARE,135,0
994545,14/07/2014,14,MEATS,508.902,0
994546,14/07/2014,14,PERSONAL CARE,265,0
994578,14/07/2014,15,MEATS,135.79199,0
994579,14/07/2014,15,PERSONAL CARE,201,0
994611,14/07/2014,16,MEATS,94.81,0
994612,14/07/2014,16,PERSONAL CARE,182,0
994644,14/07/2014,17,MEATS,212.727,0
994645,14/07/2014,17,PERSONAL CARE,184,0
994677,14/07/2014,18,MEATS,81.424,0
994678,14/07/2014,18,PERSONAL CARE,88,0
994710,14/07/2014,19,MEATS,91.173996,0
994711,14/07/2014,19,PERSONAL CARE,141,0
994743,14/07/2014,2,MEATS,502.263,0
994744,14/07/2014,2,PERSONAL CARE,199,0
994875,14/07/2014,23,MEATS,192.232,0
994876,14/07/2014,23,PERSONAL CARE,112,0
994941,14/07/2014,25,MEATS,200.51,0
994942,14/07/2014,25,PERSONAL CARE,55,0
994974,14/07/2014,26,MEATS,226.036,0
994975,14/07/2014,26,PERSONAL CARE,82,0
995007,14/07/2014,27,MEATS,206.01,0
995008,14/07/2014,27,PERSONAL CARE,177,0
995040,14/07/2014,28,MEATS,149.44301,0
995041,14/07/2014,28,PERSONAL CARE,203,0
995106,14/07/2014,3,MEATS,667.761,0
995107,14/07/2014,3,PERSONAL CARE,448,0
995139,14/07/2014,30,MEATS,46.155,0
995140,14/07/2014,30,PERSONAL CARE,70,0
995172,14/07/2014,31,MEATS,288.444,0
995173,14/07/2014,31,PERSONAL CARE,190,0
995205,14/07/2014,32,MEATS,58.496,0
995206,14/07/2014,32,PERSONAL CARE,57,0
995238,14/07/2014,33,MEATS,109.836,0
995239,14/07/2014,33,PERSONAL CARE,257,0
995271,14/07/2014,34,MEATS,199.136,0
995272,14/07/2014,34,PERSONAL CARE,185,0
995304,14/07/2014,35,MEATS,100.327,0
995305,14/07/2014,35,PERSONAL CARE,53,0
995337,14/07/2014,36,MEATS,184.135,1
995338,14/07/2014,36,PERSONAL CARE,154,0
995370,14/07/2014,37,MEATS,209.868,0
995371,14/07/2014,37,PERSONAL CARE,204,0
995403,14/07/2014,38,MEATS,146.142,0
995404,14/07/2014,38,PERSONAL CARE,278,0
995436,14/07/2014,39,MEATS,119.135,0
995437,14/07/2014,39,PERSONAL CARE,228,0
995469,14/07/2014,4,MEATS,277.201,0
995470,14/07/2014,4,PERSONAL CARE,161,0
995502,14/07/2014,40,MEATS,104.951996,0
995503,14/07/2014,40,PERSONAL CARE,225,0
995535,14/07/2014,41,MEATS,123.947,0
995536,14/07/2014,41,PERSONAL CARE,240,0
995601,14/07/2014,43,MEATS,168.391,0
995602,14/07/2014,43,PERSONAL CARE,147,0
995634,14/07/2014,44,MEATS,696.158,0
995635,14/07/2014,44,PERSONAL CARE,517,0
995667,14/07/2014,45,MEATS,1001.994,0
995668,14/07/2014,45,PERSONAL CARE,513,0
995700,14/07/2014,46,MEATS,971.088,2
995701,14/07/2014,46,PERSONAL CARE,679,0
995733,14/07/2014,47,MEATS,646.183,0
995734,14/07/2014,47,PERSONAL CARE,596,0
995766,14/07/2014,48,MEATS,589.171,1
995767,14/07/2014,48,PERSONAL CARE,510,1
995799,14/07/2014,49,MEATS,486.683,0
995800,14/07/2014,49,PERSONAL CARE,327,0
995832,14/07/2014,5,MEATS,258.08,5
995833,14/07/2014,5,PERSONAL CARE,283,0
995865,14/07/2014,50,MEATS,384.827,0
995866,14/07/2014,50,PERSONAL CARE,453,0
995898,14/07/2014,51,MEATS,529.666,0
995899,14/07/2014,51,PERSONAL CARE,305,0
995964,14/07/2014,53,MEATS,166.54,0
995965,14/07/2014,53,PERSONAL CARE,133,0
995997,14/07/2014,54,MEATS,62.136,0
995998,14/07/2014,54,PERSONAL CARE,165,0
996030,14/07/2014,6,MEATS,436.659,0
996031,14/07/2014,6,PERSONAL CARE,268,0
996063,14/07/2014,7,MEATS,451.236,0
996064,14/07/2014,7,PERSONAL CARE,250,0
996096,14/07/2014,8,MEATS,370.462,0
996097,14/07/2014,8,PERSONAL CARE,295,0
996129,14/07/2014,9,MEATS,374.696,1
996130,14/07/2014,9,PERSONAL CARE,320,0
996162,15/07/2014,1,MEATS,286.438,0
996163,15/07/2014,1,PERSONAL CARE,113,0
996195,15/07/2014,10,MEATS,265.756,0
996196,15/07/2014,10,PERSONAL CARE,157,0
996228,15/07/2014,11,MEATS,690.761,0
996229,15/07/2014,11,PERSONAL CARE,282,0
996261,15/07/2014,12,MEATS,163.231,0
996262,15/07/2014,12,PERSONAL CARE,111,0
996294,15/07/2014,13,MEATS,189.235,0
996295,15/07/2014,13,PERSONAL CARE,142,0
996327,15/07/2014,14,MEATS,543.43,1
996328,15/07/2014,14,PERSONAL CARE,185,0
996360,15/07/2014,15,MEATS,112.041,0
996361,15/07/2014,15,PERSONAL CARE,182,0
996393,15/07/2014,16,MEATS,99.326996,0
996394,15/07/2014,16,PERSONAL CARE,182,0
996426,15/07/2014,17,MEATS,184.656,0
996427,15/07/2014,17,PERSONAL CARE,171,0
996459,15/07/2014,18,MEATS,79.408,0
996460,15/07/2014,18,PERSONAL CARE,119,0
996492,15/07/2014,19,MEATS,116.354996,0
996493,15/07/2014,19,PERSONAL CARE,125,0
996525,15/07/2014,2,MEATS,397.305,0
996526,15/07/2014,2,PERSONAL CARE,211,0
996657,15/07/2014,23,MEATS,552.16797,0
996658,15/07/2014,23,PERSONAL CARE,124,0
996723,15/07/2014,25,MEATS,144.833,0
996724,15/07/2014,25,PERSONAL CARE,81,0
996756,15/07/2014,26,MEATS,255.753,2
996757,15/07/2014,26,PERSONAL CARE,109,0
996789,15/07/2014,27,MEATS,166.382,1
996790,15/07/2014,27,PERSONAL CARE,191,0
996822,15/07/2014,28,MEATS,210.306,0
996823,15/07/2014,28,PERSONAL CARE,273,0
996888,15/07/2014,3,MEATS,555.038,0
996889,15/07/2014,3,PERSONAL CARE,371,0
996921,15/07/2014,30,MEATS,57.189,1
996922,15/07/2014,30,PERSONAL CARE,94,0
996954,15/07/2014,31,MEATS,302.411,0
996955,15/07/2014,31,PERSONAL CARE,284,0
996987,15/07/2014,32,MEATS,77.597,0
996988,15/07/2014,32,PERSONAL CARE,91,0
997020,15/07/2014,33,MEATS,236.072,0
997021,15/07/2014,33,PERSONAL CARE,229,0
997053,15/07/2014,34,MEATS,200.24901,2
997054,15/07/2014,34,PERSONAL CARE,242,0
997086,15/07/2014,35,MEATS,158.565,0
997087,15/07/2014,35,PERSONAL CARE,81,0
997119,15/07/2014,36,MEATS,162.20601,0
997120,15/07/2014,36,PERSONAL CARE,221,0
997152,15/07/2014,37,MEATS,276.99802,0
997153,15/07/2014,37,PERSONAL CARE,200,0
997185,15/07/2014,38,MEATS,151.748,0
997186,15/07/2014,38,PERSONAL CARE,236,0
997218,15/07/2014,39,MEATS,134.483,0
997219,15/07/2014,39,PERSONAL CARE,217,0
997251,15/07/2014,4,MEATS,339.896,0
997252,15/07/2014,4,PERSONAL CARE,157,0
997284,15/07/2014,40,MEATS,124.431,0
997285,15/07/2014,40,PERSONAL CARE,165,0
997317,15/07/2014,41,MEATS,145.651,2
997318,15/07/2014,41,PERSONAL CARE,214,0
997383,15/07/2014,43,MEATS,109.001,0
997384,15/07/2014,43,PERSONAL CARE,134,0
997416,15/07/2014,44,MEATS,783.377,0
997417,15/07/2014,44,PERSONAL CARE,463,0
997449,15/07/2014,45,MEATS,928.566,2
997450,15/07/2014,45,PERSONAL CARE,490,0
997482,15/07/2014,46,MEATS,743.567,2
997483,15/07/2014,46,PERSONAL CARE,592,0
997515,15/07/2014,47,MEATS,696.643,0
997516,15/07/2014,47,PERSONAL CARE,610,0
997548,15/07/2014,48,MEATS,658.495,0
997549,15/07/2014,48,PERSONAL CARE,532,0
997581,15/07/2014,49,MEATS,519.409,0
997582,15/07/2014,49,PERSONAL CARE,281,0
997614,15/07/2014,5,MEATS,339.84,2
997615,15/07/2014,5,PERSONAL CARE,293,0
997647,15/07/2014,50,MEATS,560.904,0
997648,15/07/2014,50,PERSONAL CARE,401,0
997680,15/07/2014,51,MEATS,509.478,1
997681,15/07/2014,51,PERSONAL CARE,271,0
997746,15/07/2014,53,MEATS,123.139,0
997747,15/07/2014,53,PERSONAL CARE,131,0
997779,15/07/2014,54,MEATS,32.453,0
997780,15/07/2014,54,PERSONAL CARE,119,0
997812,15/07/2014,6,MEATS,373.967,0
997813,15/07/2014,6,PERSONAL CARE,270,0
997845,15/07/2014,7,MEATS,452.687,0
997846,15/07/2014,7,PERSONAL CARE,192,0
997878,15/07/2014,8,MEATS,404.197,0
997879,15/07/2014,8,PERSONAL CARE,258,0
997911,15/07/2014,9,MEATS,347.229,0
997912,15/07/2014,9,PERSONAL CARE,358,0
997944,16/07/2014,1,MEATS,315.593,0
997945,16/07/2014,1,PERSONAL CARE,158,0
997977,16/07/2014,10,MEATS,175.549,0
997978,16/07/2014,10,PERSONAL CARE,138,0
998010,16/07/2014,11,MEATS,556.918,0
998011,16/07/2014,11,PERSONAL CARE,250,0
998043,16/07/2014,12,MEATS,164.506,0
998044,16/07/2014,12,PERSONAL CARE,106,0
998076,16/07/2014,13,MEATS,143.42801,0
998077,16/07/2014,13,PERSONAL CARE,102,0
998109,16/07/2014,14,MEATS,272.073,0
998110,16/07/2014,14,PERSONAL CARE,154,0
998142,16/07/2014,15,MEATS,97.129,0
998143,16/07/2014,15,PERSONAL CARE,128,0
998175,16/07/2014,16,MEATS,76.992004,0
998176,16/07/2014,16,PERSONAL CARE,156,0
998208,16/07/2014,17,MEATS,208.51201,0
998209,16/07/2014,17,PERSONAL CARE,152,0
998241,16/07/2014,18,MEATS,89.662,0
998242,16/07/2014,18,PERSONAL CARE,120,0
998274,16/07/2014,19,MEATS,90.551,0
998275,16/07/2014,19,PERSONAL CARE,112,0
998307,16/07/2014,2,MEATS,615.006,0
998308,16/07/2014,2,PERSONAL CARE,267,0
998439,16/07/2014,23,MEATS,631.373,0
998440,16/07/2014,23,PERSONAL CARE,111,0
998505,16/07/2014,25,MEATS,165.187,0
998506,16/07/2014,25,PERSONAL CARE,79,0
998538,16/07/2014,26,MEATS,247.994,0
998539,16/07/2014,26,PERSONAL CARE,136,0
998571,16/07/2014,27,MEATS,245.362,0
998572,16/07/2014,27,PERSONAL CARE,214,0
998604,16/07/2014,28,MEATS,167.401,0
998605,16/07/2014,28,PERSONAL CARE,193,0
998670,16/07/2014,3,MEATS,743.729,0
998671,16/07/2014,3,PERSONAL CARE,452,0
998703,16/07/2014,30,MEATS,50.9,1
998704,16/07/2014,30,PERSONAL CARE,99,0
998736,16/07/2014,31,MEATS,238.927,1
998737,16/07/2014,31,PERSONAL CARE,180,1
998769,16/07/2014,32,MEATS,27.1,0
998770,16/07/2014,32,PERSONAL CARE,77,0
998802,16/07/2014,33,MEATS,211.365,0
998803,16/07/2014,33,PERSONAL CARE,242,1
998835,16/07/2014,34,MEATS,218.646,0
998836,16/07/2014,34,PERSONAL CARE,293,0
998868,16/07/2014,35,MEATS,123.629,0
998869,16/07/2014,35,PERSONAL CARE,84,0
998901,16/07/2014,36,MEATS,138.518,0
998902,16/07/2014,36,PERSONAL CARE,152,1
998934,16/07/2014,37,MEATS,312.063,0
998935,16/07/2014,37,PERSONAL CARE,261,0
998967,16/07/2014,38,MEATS,218.97101,0
998968,16/07/2014,38,PERSONAL CARE,264,0
999000,16/07/2014,39,MEATS,98.590004,0
999001,16/07/2014,39,PERSONAL CARE,194,0
999033,16/07/2014,4,MEATS,372.035,0
999034,16/07/2014,4,PERSONAL CARE,231,0
999066,16/07/2014,40,MEATS,83.129,2
999067,16/07/2014,40,PERSONAL CARE,189,0
999099,16/07/2014,41,MEATS,162.481,0
999100,16/07/2014,41,PERSONAL CARE,237,0
999165,16/07/2014,43,MEATS,122.396996,1
999166,16/07/2014,43,PERSONAL CARE,137,0
999198,16/07/2014,44,MEATS,829.304,0
999199,16/07/2014,44,PERSONAL CARE,564,0
999231,16/07/2014,45,MEATS,1024.593,0
999232,16/07/2014,45,PERSONAL CARE,604,0
999264,16/07/2014,46,MEATS,1243.914,0
